Year,Year ending,Police Service Area,Local Government Area,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,13,19.8,36.0
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,22,33.5,61.0
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.5,2.8
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,1.5,2.8
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,38,57.9,105.3
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,15,22.8,41.6
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,7,10.7,19.4
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,3,4.6,8.3
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,7,10.7,19.4
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,1,1.5,2.8
2018,June,Bass Coast,Bass Coast,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,6,9.1,16.6
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,2,3.0,5.5
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,26,39.6,72.1
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,2,3.0,5.5
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,5,7.6,13.9
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,138,210.1,382.5
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,16,24.4,44.3
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,40,60.9,110.9
2018,June,Bass Coast,Bass Coast,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,3,4.6,8.3
2018,June,Bass Coast,Bass Coast,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,1,1.5,2.8
2018,June,Bass Coast,Bass Coast,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,1,1.5,2.8
2018,June,Bass Coast,Bass Coast,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,3,4.6,8.3
2018,June,Bass Coast,Bass Coast,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,1,1.5,2.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,31,47.2,104.7
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,27,41.1,91.2
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2,3.0,6.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,49,74.6,165.5
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,20,30.4,67.6
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,60,91.3,202.7
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,10,15.2,33.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3,4.6,10.1
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3,4.6,10.1
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,8,12.2,27.0
2018,June,Bass Coast,South Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,10,15.2,33.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,4,6.1,13.5
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,10,15.2,33.8
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B11 Cause damage by fire,6,9.1,20.3
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B10 Arson,B19 Other fire related offences,10,15.2,33.8
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B21 Criminal damage,96,146.1,324.3
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B22 Graffiti,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B20 Property damage,B29 Other property damage offences,3,4.6,10.1
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,48,73.1,162.1
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,32,48.7,108.1
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,18,27.4,60.8
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,29,44.1,98.0
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B43 Steal from a retail store,17,25.9,57.4
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,16,24.4,54.0
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B40 Theft,B49 Other theft,114,173.6,385.1
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,6,9.1,20.3
2018,June,Bass Coast,South Gippsland,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,17,25.9,57.4
2018,June,Bass Coast,South Gippsland,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,7,10.7,23.6
2018,June,Bass Coast,South Gippsland,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,5,7.6,16.9
2018,June,Bass Coast,South Gippsland,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,C Drug offences,C30 Drug use and possession,C31 Drug use,3,4.6,10.1
2018,June,Bass Coast,South Gippsland,C Drug offences,C30 Drug use and possession,C32 Drug possession,23,35.0,77.7
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,8,12.2,27.0
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,5,7.6,16.9
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.5,3.4
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,9,13.7,30.4
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,13,19.8,43.9
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2,3.0,6.8
2018,June,Bass Coast,South Gippsland,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,4,6.1,13.5
2018,June,Bass Coast,South Gippsland,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,13,19.8,43.9
2018,June,Bass Coast,South Gippsland,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,3,4.6,10.1
2018,June,Bass Coast,South Gippsland,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,2,3.0,6.8
